_id,작성자,별점 점수,내용
658a83e526947c0563266bca,외로이,3.0,무지에서 나오는 소외감 ㅋㅋㅎ.\n20/2/6
658a83e526947c0563266bcb,세상의좋은영화를모두볼수있다면,4.0,언제나 그렇듯 처음이 무섭고 두렵다. 영웅도 똑같나보다.
658a83e526947c0563266bcc,かんかん,3.5,Amazing spider-men
658a83e526947c0563266bcd,장효준,3.0,"산만하지만, 색다른 느낌의 연출"
658a83e526947c0563266bce,백두열,4.5,만화책 같은  분위기로 여러 세계관을 엮어가는 것이 굉장히 재밌고 즐거웠다\n개인적으로 까불까불한 어메이징스파이더맨의 피터파커를 좋아하는데 간만에 주역으로 나와서 좋았음
658a83e526947c0563266bcf,채희로,4.0,진짜 좋음. 쉴새없는 영상의 흐름이 너무 좋다.\n후속작을 기대함.
658a83e526947c0563266bd0,오성광,4.0,놀랍다
658a83e526947c0563266bd1,도고,3.0,스토리 작품성 비주얼 모든게 완벽한 영화
658a83e526947c0563266bd2,김생카,4.0,어딨니 방사능거미
658a83e526947c0563266bd3,단미,2.5,영상과 사운드 모두 훌륭한 애니
658a83e526947c0563266bd4,부다페스트의 사라진 의자,4.0,"코믹스, 살아 숨쉬다.\n+ 선곡 너무 잘하죠"
658a83e526947c0563266bd5,동구리,5.0,이것도 마찬가지로 너무 기대를 많이 하고 본 것 같다. 나는 역시 히어로물이랑은 안맞는걸로
658a83e526947c0563266bd6,Yong Kim,5.0,궁극의 아이캔디.
658a83e526947c0563266bd7,jiwonpark,4.5,애니메이션이라 가능한 비주얼이지. \n근데 이게 에니메이션이라고??
658a83e526947c0563266bd8,Ray lee,5.0,Good at time killing even if you are not that for spidy.
658a83e526947c0563266bd9,준5,4.0,가히 완벽했다 할 수 있는 진정한 '뉴 유니버스'.
658a83e526947c0563266bda,라팅엔느,4.0,굉장히 funky하고 Trendy한 감각으로 이미 대중적으로 여러 차례 소비한 스파이더맨에 새로 열광하게 함.
658a83e526947c0563266bdb,멸치맛초코,5.0,실사판을 능가하는 애니메이션의 힘.
658a83e526947c0563266bdc,홍준,4.0,3d와 2d의 절묘한 조화..  지금까지 본 애니메이션 중 가장 파격적이다  감탄 또 감탄.  스토리는 역시 아동용
658a83e526947c0563266bdd,쌈두,4.0,색감 스토리 노래 ㅇㅈ
658a83e526947c0563266bde,정환JH,4.0,'상당히' 평이하고 진부한 전개.
658a83e526947c0563266bdf,린26,5.0,자신을 믿고 뛰어
658a83e526947c0563266be0,김록연,4.5,실사 영화의 팬과 코믹북의 팬을 휘어잡은 예술감. 나는 2시간 가까이 코믹 무비 차원에 빠졌고 이것의 매력은 너무나 황홀했다.\n마블 그 자체인 영화. 마블 코믹을 알고 싶다면 이 영화부터 보아라.
658a83e526947c0563266be1,이현종,4.0,"""이 옷은 언제나 맞는단다, 결국에는."""
658a83e526947c0563266be2,Serumo,4.0,"이렇게 감각적으로 재탄생한 스파이더맨이라니! 음악, 색감, 엔딩 크래딧까지! 스크린을 뒤집어 놓으셨다!!"
658a83e526947c0563266be3,SangHoo Lee,3.0,"스타일리쉬한 음악, 경쾌한 화면, 변화-상실-성장을 모두 담은 스토리에...전반적으로 끝내주는 가가가가가 갓갓갓 갓띵작.\n(아쉬운 점 : 초중반 화면 속도감이 너무 쩔어놔서, 최후반부 격투씬이 밋밋해보임)"
658a83e626947c0563266be4,김형민,4.5,아놔... 이걸 왜 극장에서 안봤을까...
658a83e626947c0563266be5,박기범,3.5,마블에서 만든 최고작이라 말 할 수 있다
658a83e626947c0563266be6,흠믐므,4.0,띵-작⭐ 영화관에서 안본거 땅치고 후회함 재상영 해주세요ㅠㅠ
658a83e626947c0563266be7,홍성협,4.5,2020/1/22
658a83e626947c0563266be8,K.,3.5,애니메이션은 디즈니만 있는게 아니라고!!!\n스타일리시 애니메이션의 강렬한 한방!
658a83e626947c0563266be9,jj,5.0,보기 전 : \n‘또’ 스파이더맨 \n본 후 : \n‘역시’ 스파이더맨
658a83e626947c0563266bea,A$ap Bob,4.5,그래픽 스토리 완벽\n나오는 노래들은 진짜 최고야
658a83e626947c0563266beb,김상훈,4.0,굉장히 재밌게 봤네요.
658a83e626947c0563266bec,샛별,3.0,엄청재밌네!!!!!!우아아악!!!!\n극장에서 봤으면 훨씬 더 스릴 넘치게 봤을텐데\n소니를 괜히 다시 한번 보게 되는 기회\n스파이더맨 최고\n만화책처럼 연출한 부분들 정말 좋았고\n말 그대로 뉴 유니버스가 펼쳐지는게 정말 좋았다!
658a83e626947c0563266bed,소라,4.5,거리감이 생생해서 3D로 봐도 후회 없을 것 같다.
658a83e626947c0563266bee,sbergy,4.5,스파이더맨 마스크 사야지
658a83e626947c0563266bef,홍원진,4.5,각양각색의 스파이더맨이 나오는 스파이더맨 팬에게 있어서는 종합 선물과도 같은 애니메이션.
658a83e626947c0563266bf0,까까,4.5,다 괜찮은데 스파이더 로봇 타는 여자애 너무 일뽕 느낌 오져서 거부감 오짐;;;; 나중에 검색해서 찾아보니까 코믹스에서는 평범한 것 같던데 걔 빼고는 다 괜찮았음.
658a83e626947c0563266bf1,Lucille,4.0,Sunflower
658a83e626947c0563266bf2,gguming00,4.5,극장에서 이거 안 본 나새끼를 매우 쳐라
658a83e626947c0563266bf3,전병휘,3.5,스토리보단 연출 방식에게서 온 듯한 수많은 극찬들. 나에게는 절반의 성공이었다.
658a83e626947c0563266bf4,박은0,4.0,그 많은 스파이더맨 코믹북을 이렇게 매력적으로 영화에 옮겨 놓다니 대단함 오프닝부터 줜나 힙해ㅠ 😭❤
658a83e626947c0563266bf5,김종찬,4.0,굿. 굿. 굿.
658a83e626947c0563266bf6,Zyuk,4.5,눈과 귀가 모두 호강한 영화\n음악 연출 너무 좋아ㅠ
658a83e626947c0563266bf7,남정훈,4.5,시간 잘감
658a83e626947c0563266bf8,한재혁,4.0,HIP
658a83e626947c0563266bf9,장건우,3.5,'아키라'에 이은 새로운 비주얼 쇼크\n코믹스의 개성을 가장 강하게 보여준 애니메이션
658a83e626947c0563266bfa,play,4.5,영화관에서 볼 걸!!!!!!\n까만 피카츄와 친구들 이야기\n양자역학이 여러모로 큰일했다
658a83e626947c0563266bfb,리얼,5.0,가장 힙한 애니메이션
658a83e626947c0563266bfc,빌헬름,4.5,"소년은 스파이더맨을 좋아했다. 소년은 아버지가 되었고 곧 아들도 생겼다. 아버지는, 당신이 좋아했던 스파이더맨을 아들에게 이야기하기로 했다."
658a83e626947c0563266bfd,sj,4.5,실사가 만화를 쫓아오면 더 만화답게
658a83e626947c0563266bfe,심주완,4.0,뭔가 옛날 스페이스잼 느낌도 나지만 흥미롭고 입체적이다.
658a83e626947c0563266bff,지원준,4.5,내 자신을 믿고 뛰어라.\n참 많은 생각이 듭니다.
658a83e626947c0563266c00,류은희,4.0,무난한 스토리 뛰어난 연출 그리고 스파이더맨
658a83e626947c0563266c01,로먼,4.0,걍 너무 잘만듬
658a83e626947c0563266c02,Alice Yoojung Shin,4.5,한 장면 장면이 아트다!
658a83e626947c0563266c03,이종관,5.0,이런 것을 만들 수 있는 회사가 어째서 <베놈> 같은 것을 만드는 데 돈을 쓰고 있는지에 대한 의문.
658a83e626947c0563266c04,이믐,5.0,스파이더맨 첫번째 시리즈 외에는 처음인데\n앞으로 이렇게 해요\n나 지금 사운드트랙들었는데 뉴욕 왔잖아
658a83e626947c0563266c05,원경호,4.5,기대하지 않았지만 #완소작 #그래픽 #연출 #음악 완벽그자체
658a83e626947c0563266c06,하니,4.5,"이것도 오스트 때문에,,,, 라인업 지렸는데,, 노래 땜에 생각없이 봤다가 신선해서 넘 재미써따~~! \n근데 내가 제일 좋아하는 노래는 다른 수록곡인데 왜 영화에 다 안틀어죤는지••¿"
658a83e626947c0563266c07,구슬공예장인,5.0,세상 힙하네ㅋㅋㅋ
658a83e626947c0563266c08,직구 주니어,5.0,전에는 몰랐다면 지금은 믿길 바라
658a83e626947c0563266c09,김태엽,4.0,결국 스파이더맨을 돋보이게 하는건\n현실을 이리저리 뒤집는 자유로운 공간감
658a83e626947c0563266c0a,야! 호 나는 대관령이 좋아,4.0,애니메이션을 통해 내가 기대할 수 있는 궁극
658a83e626947c0563266c0b,이서희,5.0,이토록 독창적이고 스타일리쉬한 스파이더맨이라니...!
658a83e626947c0563266c0c,김준엽,5.0,애니메이션만이 할 수 있는 표현
658a83e626947c0563266c0d,서리,4.0,시간이 흐른 뒤에도 회자될 것이 분명한 마블의 역대급 수작. 보고 나면 영화관에서 안 본 걸 후회하게 될 것.
658a83e626947c0563266c0e,우창완,4.0,"이전의 스파이더맨 시리즈과는 차별된 재미, 뜨거움\n애니메이션이 줄 수 있는 장점을  여지없이 보여주고 있다"
658a83e626947c0563266c0f,이아현,4.0,영화로 만들어진 아트웍\n이정도면 볼수있다는게 축복이다
658a83e626947c0563266c10,강촌마을,4.0,스파이더맨 시리즈중 발상전환의 끝판왕.\nSwa~~ggg !!!!!
658a83e626947c0563266c11,롱업라인,4.0,소니의 회심의 일격
658a83e626947c0563266c12,최재영,5.0,이거야 히어로물의 쾌감은!
658a83e626947c0563266c13,socool,5.0,화려함의 극치. 애니메이션이라 가능한 역동성. 최고다!
658a83e626947c0563266c14,신후,4.5,"수많은 시도들 ,\n신선한 영화"
658a83e626947c0563266c15,양욱,4.5,마블판 썸머워즈
658a83e626947c0563266c16,diaana,4.5,OST 들으려고 또 보고\n끝내주는 색감때문에 또 보고\n완벽한 스토리때문에 또 보고\n생동감 쩌는 연출때문에 또 보고\n몇 번이나 더 봐야 재미없어질까
658a83e626947c0563266c17,빵쟁이,4.0,Sunflower 노래 계속 흥얼거리는 중
658a83e626947c0563266c18,서주한,3.5,닥터 스트레인지와 더불어 영화관에서 못 본 것이 후회되는 영화
658a83e726947c0563266c19,삑삑이,3.0,3d 기술이 화려하지 않아도 돼!! 애니메이션의 장점을 잘 살림!!
658a83e726947c0563266c1a,NaCl,3.5,"애니와 카툰을 넘나드는 연출, 단조롭지 않지만 복잡하거나 지루하지 않은 스토리.....\n생각보다 너무 재밌어서... 놀랐다.."
658a83e726947c0563266c1b,안상원,4.5,진수성찬.
658a83e726947c0563266c1c,이원석,5.0,노래가 너무 띵작이고 어느정도 pc 양념좀 맞았음\n나는 spiderman noir가 좋더라
658a83e726947c0563266c1d,마재원,4.0,존나 힙해 이러니 사람들이 뻑이가지
658a83e726947c0563266c1e,바다,3.0,애니메이션의 혁신.
658a83e726947c0563266c1f,이선호,4.0,마블 애니메이션이라 살짝 걱정했지만 마블은 마블을 만들었다
658a83e726947c0563266c20,고현정,5.0,//
658a83e726947c0563266c21,정진혁,4.5,세상에
658a83e726947c0563266c22,이정휘,5.0,어쩜 이리 재기발랄한 히어로 영화가 있을까
658a83e726947c0563266c23,강동완,4.0,"수십 권의 스파이디 코믹스를 한 영상으로 보는 듯, 참신하다."
658a83e726947c0563266c24,영화일기장,5.0,"스타일리시한 영상미와 피식하게되는 재치가 있어 좋았으나 코믹북 컨셉이 주는 가벼움인지 스토리는 크게 고민하지 않은 것 같아서 아쉽다. 특히 스파이더맨이 굳이 6명씩이나 나와야했나?? 돼지, 느와르, 일본애니는 나올때마다 뜬금없고 겉돌아서 눈살이 찌푸려졌고 특히 동양인에 대한 스테레오 타입이 역겨웠다"
658a83e726947c0563266c25,유재성,4.0,"잘은 모르지만, 마블 만화책의 설정을 많이 가져온 것 같다.\n미성숙한 슈퍼 히어로가 멋지게 각성하는 모습을 잘 그려냈다.\n혹자가 표현한 것처럼 애니메이션으로 구현할 수 있는 연출이 많이 보여 신기했지만, 반대로 조금 어지러울 수 있겠다."
658a83e726947c0563266c26,상상설,4.5,가장 훌륭한 스파이더맨 스토리
658a83e726947c0563266c27,세빈,4.0,4.7점👍
658a83e726947c0563266c28,한형규,4.0,뭔가 좀 난잡하고 어지러운거같으면서도 매우 재미있다
658a83e726947c0563266c29,지이수,4.5,영상미 bb
658a83e726947c0563266c2a,다른,4.0,"그 어떤 스파이더맨 영화보다, 자연스러운 캐릭터 연계."
658a83e726947c0563266c2b,김정석,2.5,아 알았어\n마지막으로 한 번만 더 하지\n내 이름은...(후략)
658a83e726947c0563266c2c,박주현,5.0,그래픽 미쳤음
658a83e726947c0563266c2d,이재환,4.0,인생 애니로 꼽아도 손색이 없다
658a83e726947c0563266c2e,알잘딱깔센,4.5,누구나 ‘이웃’이 될 수 있다.\n내 안의 불꽃을 봐준다면...
658a83e726947c0563266c2f,박유진,4.0,이 영화에 대해 얘기하라고 하면 막차 버릴 각오는 해야한다.
658a83e726947c0563266c30,김웅기,3.0,새로운 지평.
658a83e726947c0563266c31,라니,5.0,눈이 화려하다!! 이 작품을 통해 평소에 보던 애니메이션과 말 그대로 “차원”이 다른 애니메이션을 알게 되었던 작품! 뭐 내용도 기대 이상
658a83e726947c0563266c32,yyy_nn,3.5,"유쾌, 상쾌, 흔쾌"
658a83e726947c0563266c33,윤지영,4.5,웬만한 영화보다 스토리도 좋고 무엇보다 영상미가 대박이다. 신선하다.
658a83e726947c0563266c34,us,4.5,끝내주는 코믹북 한권을 읽은듯.
658a83e726947c0563266c35,이승,5.0,보는내내 눈이 즐거운 영화\n실사판 스파이더맨이랑은 또 다른 맛이다.\n각각 다른 스파이더맨들의 액션 장면이 더 많았으면 더 재밌었을듯!
658a83e726947c0563266c36,임재훈,4.5,나름 신선.
658a83e726947c0563266c37,신영준,4.5,어~~~~~썸
658a83e726947c0563266c38,seulki_love,3.5,와오
658a83e726947c0563266c39,으느,4.0,반가운 스파이더맨들
658a83e726947c0563266c3a,원석,5.0,엄청나게 화려한 비주얼과 기발한 시나리오. 다만 뚝뚝 끊기는 화면은 내 취향이 아니었다.
658a83e726947c0563266c3b,shA,4.0,유일무이를 깨부수는 또 다른 상상력.
658a83e726947c0563266c3c,백종석,4.0,대박이오
658a83e726947c0563266c3d,Kidding,3.0,소니가 그토록 찾던 마블 유니버스와 선을 긋는 아주 명석한 방법.
658a83e726947c0563266c3e,구이구이,2.5,제일 힙한 스파이더맨. 비트와 액션이 너무 기분 좋아서 계속 돌려봤다
658a83e726947c0563266c3f,이개락,4.5,이걸 왜 이제 봤을깤ㅋㅋㅋㅋㅋㅋㅋ\n캐릭터도 몰입감도 너무 좋았다\n보고싶은 버전의 모든 스파이디를 본 느낌\n노트북으로 봤음에도 좋았는데\n극장에서 스크린으로 봤으면 얼마나 벅찼을깤ㅋㅋㅋㅋㅋ
658a83e726947c0563266c40,hal,4.0,재개봉해주라
658a83e726947c0563266c41,보잉,4.5,존트 스타일리쉬
658a83e726947c0563266c42,김파워,4.0,애니메이션의 장점을 잘 살려서 잼남 ㅋㅋ
658a83e726947c0563266c43,기회위,4.0,영웅만화를 예술로 바꾸기\n그럼에도 세련되게! 그리고 힙하게\n6명의 스파이더맨 모두 매력이있다
658a83e726947c0563266c44,조마루 감자탕,4.5,확실히 시각적으로 보는 재미가 있음
658a83e726947c0563266c45,Lacey,4.5,극장에서 못본게 진짜 후회된다ㅠ
658a83e726947c0563266c46,Jade,4.5,"That person who helps others simply because it should or must be done, and because it is the right thing to do, is indeed without a doubt, a real SUPERHERO."
658a83e726947c0563266c47,최선경,3.5,적통
658a83e726947c0563266c48,서수정,3.5,3018년 영화같다
658a83e726947c0563266c49,계획이,4.5,애니도 마블을 믿고 보자!
658a83e826947c0563266c4a,서예찬,3.5,쿨한 애니매이션의 모범
658a83e826947c0563266c4b,최훈임,4.0,-2019.11.27 대만가는 비행기 안에서
658a83e826947c0563266c4c,송서영,4.5,191130 @디퍼다이브리조트\n애니매이션 퀄리티가 이렇게 좋다구...? 만화책이 살아움직이는 것 같았다. 브금도 좋고 시각적인 재미도 있고 일반 스파이더맨 시리즈보다 재밌는듯..
658a83e826947c0563266c4d,홍다현,3.5,"통통튀는 영상미 속, 히어로의 깊은 고뇌가 아니어도 나를 온전히 이해해줄수 있는 누군가가 있기를 바라며."
658a83e826947c0563266c4e,EssOne,4.0,멀티유니버스를 스파이더맨의 세계로 성공적으로 끌어들이다.\nIt has successfully brought the theme of multi-universe into the Spider-Man.
658a83e826947c0563266c4f,W_F,4.0,2018.12.24 CGV 용산아이파크몰 15관
658a83e826947c0563266c50,정지호,2.5,2019.8 / 스마트폰/ 혼자
658a83e826947c0563266c51,이두교,4.5,무엇보다 존-나 멋있다.
658a83e826947c0563266c52,Dew,5.0,때깔 엄청나네
658a83e826947c0563266c53,호현,5.0,너를 믿고 뛰어
658a83e826947c0563266c54,..,5.0,무엇보다 그림체가 너무 좋다.
658a83e826947c0563266c55,Hazel,4.0,재밌긴 한데 좀 정신없음ㅋㅋㅋ
658a83e826947c0563266c56,라헤,4.5,만화를 영화로 본다면?
658a83e826947c0563266c57,문승환,4.0,난 이런게 좋다. 애니메이션이 가진 장점을 활용하는
658a83e826947c0563266c58,MHK,5.0,'뉴 유니버스'란 바로 이런 것.
658a83e826947c0563266c59,고현정,4.0,이건 영화가 아니라 예술의 극치야...\n디자이너팀들의 노고가 느껴진다..
658a83e826947c0563266c5a,김홍준,1.5,마블 스튜디오가 아니어도 이만큼 잘 만들 수 있다
658a83e826947c0563266c5b,김준수,5.0,“Anyone can Spider man”
658a83e826947c0563266c5c,달씀,3.5,"어떻게 움직임이 이렇게 역동적이지 애니메이션이 아니라 말 그대로 움직이는 만화를 본 것 같다\n누구나 스파이더맨이 될 수 있다는 점을 잘 표현한 것 같다 성이나 나이, 인종에 상관없이"
658a83e826947c0563266c5d,李亨燮,4.0,제일 재미있는 스파이더맨
658a83e826947c0563266c5e,윤영민,4.5,영웅이 되고싶으면 자기자신을 믿고 뛰라는 말에 눈 질끔 감고 뛰어내린다. \n그때 혼란한 세상은 뒤집히고 그 혼자 바로 선다.\n진정한 의미의 ‘만화영화’
658a83e826947c0563266c5f,권희도,4.5,와칸다따위랑 비교도안되는 진짜 흑인영화 이렇게 힙한영화는 처음이다 수에서 미까지 나이키광고같이 세련됨
658a83e826947c0563266c60,2SEO,5.0,눈을 깜빡일수가없어서 눈이 아팠다
658a83e826947c0563266c61,신재강,4.0,책임이라는 죽음 충동을 내재한 스파이더맨을 치료하는 법
658a83e826947c0563266c62,돌고래,3.5,나도 스파이더맨 되고 싶다
658a83e826947c0563266c63,오현규,3.5,너무 재밌을것같이여
658a83e826947c0563266c64,보미,4.0,"감히 제일 인상 깊은 스파이더맨이라고 하겠다\n낮은 프레임과 특유의 원근감 처리는 사실 불호이고 내용은 예상대로 흘러가지만 비주얼+캐릭터+ost 등 2D(카툰)와 3D를 넘나 드는 애니메이션에서 더욱 빛나는 충격적 연출과 비틀기, 유머가 내 취향\n화려 그 자체 오마주에 스탠 리, 쿠키까지 완벽"
658a83e826947c0563266c65,vivid,4.0,미국 코믹스를 찢고 튀어나온듯한 신선한 애니메이션.
658a83e826947c0563266c66,김민구,4.0,소니도 할 땐 한다. 짜릿하다.
658a83e826947c0563266c67,형준,4.5,스파이더맨 덕후들이여 만세
658a83e826947c0563266c68,김태윤,4.5,즐겁다
658a83e826947c0563266c69,김가연,4.0,IMAX3D!!!
658a83e826947c0563266c6a,김영하,4.5,그냥 졸라 힙함
658a83e826947c0563266c6b,Tul,3.5,실사든 애니든 극장판 스파이더맨 시리즈 중 최고다.
658a83e826947c0563266c6c,이해정,4.0,많은 스파이더맨 시리즈가 있지만\n모두 이렇게 다를 수 있다니!
658a83e826947c0563266c6d,오씅,4.0,Posty Co.
658a83e826947c0563266c6e,황현정,5.0,영상은 역대급인데 내용이 별로다.
658a83e826947c0563266c6f,woog,5.0,개쩔었던걸로 기억함
658a83e826947c0563266c70,허거덩기덩,3.0,재밌게 봤다. 앞으로도 이런  msg 잔뜩 들어간 애니메이션도  많이 나왔으면..
658a83e826947c0563266c71,석진혁,4.5,2019.11.10
658a83e826947c0563266c72,김재석,3.0,처음부터 끝까지 다 재미있다.
658a83e826947c0563266c73,곽도훈,4.5,누구나 히어로가 될 수 있다.
658a83e826947c0563266c74,그러나행복하게,4.5,다른 차원의 스파이더맨 탄생.
658a83e826947c0563266c75,Metacritic,4.0,87
658a83e826947c0563266c76,서성호,3.0,"쀨 충만한 '만화'영화. With a leap of faith, everyone can wear the mask!"
658a83e826947c0563266c77,HVN,5.0,영화가 된 코믹 북
658a83e826947c0563266c78,배준호,4.0,[ 일반 2D ]\n매니악하면서 힙하기는 쉽지 않은데
658a83e826947c0563266c79,ㄱㅇㅂㄹ,4.0,마블의 클라스를 보여주는 애니메이션\n대단히 힙한 스파이더맨
658a83e826947c0563266c7a,박성현,3.0,화려한 액션\n만화를 영화로 보는듯한 느낌은 지루할 틈이 없었다
658a83e826947c0563266c7b,강대은,2.0,3D는 꼭 극장에서
658a83e826947c0563266c7c,개저빻나,5.0,진짜 잘 만들었어
658a83e826947c0563266c7d,sunee,4.0,재밌는 영화 중간 중간에 넘치는 일뽕...\n일뽕만 뺐어도 더 좋았으려만..
658a83e926947c0563266c7e,박태락,3.0,그래피티의 색채가 영화를 완성시켰다
658a83e926947c0563266c7f,김예진,5.0,보고싶어요
658a83e926947c0563266c80,Aidan,4.0,Needless to say
658a83e926947c0563266c81,밍디,3.0,잘만든 애니메이션 다만 내스타일은 아냐
658a83e926947c0563266c82,ttty68,3.0,띵작
658a83e926947c0563266c83,라모니안,4.0,스포일러가 있어요!! 보기
658a83e926947c0563266c84,김동호,4.5,Fancy
658a83e926947c0563266c85,SBee,4.0,일본 캐릭터 나올때 갑분싸.
658a83e926947c0563266c86,이혜민,3.5,귀여운 스파이더휴먼들
658a83e926947c0563266c87,용디,4.5,만화인데 예술사조 종합 끝판왕 애니메이션. 색감도 엄청나다
658a83e926947c0563266c88,HAL9000,5.0,애니메이션의 장르적특성과 스토리의 세계관 확장으로 더욱 역동적으로 탄생한 스파이더맨.
658a83e926947c0563266c89,조슬기,3.5,대머리 삼촌 목소리 좋아서 찾아보니까 알고 있던 배우였다. 좋아서 좋았던건지 익숙해서 좋았던건지 갑자기 헷갈리네..
658a83e926947c0563266c8a,노랭회사원,4.0,완벽한 디자인 완벽한 아트 완벽한 퍼포먼스
658a83e926947c0563266c8b,BRYAN,4.0,코믹스가 보여줄 수 있는 최고의 변주
658a83e926947c0563266c8c,HY,4.0,비주얼로 가려지지 않는 허술한 시나리오
658a83e926947c0563266c8d,김동훈,4.5,"""Anyone can wear the mask, you could wear the mask"""
658a83e926947c0563266c8e,banana맛밀크,4.0,경쾌 유쾌 상쾌
658a83e926947c0563266c8f,김앎,3.5,표현기법이며 음악이며 너무좋았다\n갑분곤니치와만 빼면..
658a83e926947c0563266c90,걸음마,4.0,"지루할 틈이 없는 형식의 독창성과 팬심을 사로잡는 스파이더맨 유니버스의 변주와 확장까지, 두 마리 토끼를 다 잡았다."
658a83e926947c0563266c91,김혜원,4.5,감독님들의 뼈가 담긴 작품임이 분명하다\n프레임을 얼마나 쪼개신지 정말 대단함을 느꼈다\n애니계에서 새로운 스타일을 개척한 소니에게 박수를.
658a83e926947c0563266c92,영화로,4.0,2010년대 히어로 영화 중 원탑
658a83e926947c0563266c93,••,2.5,언젠가 스파이더맨 옷을 입겠다
658a83e926947c0563266c94,듀기,4.5,"한 편의 코믹북을 본 느낌이다\n한편으로는\n과연 토비 맥과이어와 앤드류 가필드, 톰 홀랜드가 같이 나오는 스파이더맨을 볼 수 있을까\n하는 생각을 했다ㅠㅠ제발!"
658a83e926947c0563266c95,레몬메론,4.5,"능력치 대비 제일 뛰어난 사람 마일스 아빠임. 빌런 본진 숨겨진 시설에서 히어로까지 찾아버리는 그는 대책...\n일부러 틀을 벗어나려 한 듯. 인종, 성별, 장르, 히어로 특성, 코스튬. 스토리라인도 벗어났다면 예술영화가 되어버렸겠지?"
658a83e926947c0563266c96,태주,4.0,새로운 장르의 애니매이션
658a83e926947c0563266c97,김규리,5.0,OST며 영상이며 hip함의 끝
658a83e926947c0563266c98,🐠🐬,4.0,한 작품안에서 여러 그림체를 볼 수 있다니
658a83e926947c0563266c99,Dokyeong Oh,4.0,예술성으론 별 다섯개. \n창의성으론 별 다섯개.
658a83e926947c0563266c9a,Won Do kyoung,4.5,가장 친숙한 히어로의 성장기
658a83e926947c0563266c9b,dammm-,5.0,"스타일리쉬한 시각적 연출이 가장좋았는데\n뜬금없는 오타쿠 캐릭터, 내용전개가 깔끔하지 못한 부분이 감점."
658a83e926947c0563266c9c,이용원,5.0,스파이더맨 영화중에 나는 이게 최고라 생각한다
658a83e926947c0563266c9d,3_summer,4.0,굉장히 새로운 방식의 화면과 연출이 코믹스와 애니메이션을 넘나드는 느낌
658a83e926947c0563266c9e,냐냥,3.5,영화는 잘 만든 거 같은데 .... 마블 액션 영화 안좋아함 스파이더맨이 그나마 젤 좋음
658a83e926947c0563266c9f,양주찬,4.0,정신없이 휘몰아치는 쾌감과 여운의 미학
658a83e926947c0563266ca0,kmsnghwn,5.0,"이 영화가 애니메이션으로 나와서 다행이다.\n연출 면에서 애니메이션이 아니었다면, 이런 비주얼은 나오기 힘들었을 거 같달까..."
658a83e926947c0563266ca1,김승연,4.5,극징에서 봤다면 진짜 재밌엇을 텐데.
658a83e926947c0563266ca2,이동석,5.0,이것이 21세기 애니메이션
658a83e926947c0563266ca3,지구별여행자,4.0,소니의 뉴유니버스 스파이더맨!!!\n이렇게 재탄생 되리라곤 생각지도 못했다.👍\n누구나 스파이더맨이 될 수 있어!\n너 자신을 믿고! just JUMP!
658a83e926947c0563266ca4,Rebmun,4.0,Spider Variation & Fantasy\n여섯 차원의 일곱 스파이더 피플\n이런걸 큰 스크린으로 즐겨야지
658a83e926947c0563266ca5,소소한재미,4.5,예상치 못한 수작
658a83e926947c0563266ca6,김건우,4.5,상당히 신선하고 화려한 성장영화.
658a83e926947c0563266ca7,변준석,3.5,불굴의 상징으로서 2천년은 족히 갈 캐릭터
658a83e926947c0563266ca8,Bbanta,4.5,Spiders Assemble
658a83e926947c0563266ca9,이동훈,5.0,질척거리는 소니의 스파이더맨
658a83e926947c0563266caa,김영규,4.0,영화와는 완전 다른 장르.\n이색적이었다.
658a83e926947c0563266cab,HJ,3.5,영화관에서 보라는 사람들 말을 들었어야 했는데...\n줄곧 펼쳐지는 시각적 즐거움.\n영화와 코믹북 그 사이 어드메\n소니에서 만든 영화중에 제일 잘 만든 영화
658a83e926947c0563266cac,우하하,3.5,애니는 이렇게하는거구나.. 어떻게 이런연출을 하는걸까 이래서 천재들 생각은 아무도 모른다니까
658a83e926947c0563266cad,이예랑,4.5,썬플라워만 들어도 벌써 짜릿
658a83e926947c0563266cae,iamfoxes,5.0,너무 재밌네
658a83e926947c0563266caf,김동율,3.5,생각보다 별로
658a83e926947c0563266cb0,고상진,4.0,"신선함과 캐릭터를 동시에 잡은, 이 영화에서 영감을 받은 사람들이 정말 많을 것 같다."
658a83ea26947c0563266cb1,해파리,4.0,내 최고의 치킨 파트너 🍗 \n재밌고 빠르고 ~~ 치킨 먹을 때 마다 보게 될 거 같음ㅋㅋㅋ
658a83ea26947c0563266cb2,자네는 베토벤을 좋아하지 않는군,4.0,작화 b\n개그 b\n음악들 b\n스파이더맨 밈들까지 b
658a83ea26947c0563266cb3,르네상스형뮤지션,3.5,히어로 망가의 매력을 극적으로 살리면서 내용도 참신하게 진보해. - 2023.06.21.다시 봄(‘스파이더맨:어크로스 더 유니버스’ 관람 전 전작 복습)
658a83ea26947c0563266cb4,이상현,4.0,이런 스파이더 맨 소니 영화라면 좋아
658a83ea26947c0563266cb5,김승현,3.5,뉴 스파이더맨
658a83ea26947c0563266cb6,박주헌,5.0,스파이더맨s\n모여라
658a83ea26947c0563266cb7,원.,4.0,오
658a83ea26947c0563266cb8,후훟,4.0,영화관에서 안본게 너무너므너무너무 후회돼
